mark_x,strikePrice,underlyingPrice,theoreticalOptionValue,timeValue,volatility,vega,delta,gamma,theta,rho,p_L,stock,stock_scale,Percent_profit,classifier,prophet_yhat,prophet_yhat_upper,prophet_yhat_lower
-0.05999999999999961,127.0,131.485,-0.9489999999999998,0.07,3.887999999999998,0.035,-0.08599999999999998,-0.009999999999999995,0.03899999999999999,0.008,0.07,4,TIF,-116.66666666666742,0,129.6681763822236,135.4778507202695,123.68235189145868
-0.07999999999999963,128.0,131.485,-0.9450000000000004,0.07,4.468000000000004,0.035,-0.08499999999999996,-0.013999999999999999,0.03599999999999999,0.009000000000000001,0.1,4,TIF,-125.0000000000006,0,129.6681763822236,135.4778507202695,123.68235189145868
-1.08,130.0,131.485,-0.8639999999999999,-0.29000000000000004,4.710000000000001,0.032,-0.07000000000000006,-0.028000000000000004,0.033,0.008999999999999998,0.7,4,TIF,-64.81481481481481,0,129.6681763822236,135.4778507202695,123.68235189145868
0.0,134.0,131.485,0.0,0.0,-11.012999999999998,0.02700000000000001,-0.015000000000000013,-0.001999999999999995,0.11800000000000001,0.008,-0.0,4,TIF,,0,129.6681763822236,135.4778507202695,123.68235189145868
0.08000000000000007,135.0,131.485,-2.475,-0.97,29.6,0.085,0.33299999999999996,-0.0040000000000000036,-0.113,0.016999999999999998,-0.07,4,TIF,-87.49999999999994,0,129.6681763822236,135.4778507202695,123.68235189145868
0.0,136.0,131.485,0.0,0.0,-13.842,0.02600000000000001,-0.010000000000000007,-0.0020000000000000018,0.135,0.008000000000000002,0.01,4,TIF,inf,0,129.6681763822236,135.4778507202695,123.68235189145868
0.0,137.0,131.485,0.0,0.0,-15.14,0.025,-0.009000000000000008,-0.0010000000000000009,0.14199999999999996,0.007000000000000001,0.01,4,TIF,inf,0,129.6681763822236,135.4778507202695,123.68235189145868
0.0,138.0,131.485,0.0,0.0,-16.380000000000006,0.025,-0.008000000000000007,-0.0010000000000000009,0.149,0.006999999999999999,0.01,4,TIF,inf,0,129.6681763822236,135.4778507202695,123.68235189145868
0.010000000000000007,139.0,131.485,0.0,-0.010000000000000007,-17.570000000000007,0.025,-0.007000000000000006,-0.0010000000000000009,0.155,0.006999999999999999,-0.02,4,TIF,-199.99999999999986,0,129.6681763822236,135.4778507202695,123.68235189145868
0.0,140.0,131.485,0.0,0.0,-18.718,0.024,-0.007000000000000006,-0.0010000000000000009,0.159,0.006,-0.01,4,TIF,-inf,0,129.6681763822236,135.4778507202695,123.68235189145868
0.0,141.0,131.485,0.0,0.0,-19.828000000000007,0.024,-0.00599999999999995,-0.0010000000000000009,0.16399999999999998,0.006999999999999999,-0.01,4,TIF,-inf,0,129.6681763822236,135.4778507202695,123.68235189145868
0.0,141.0,150.10000000000005,-0.129999999999999,0.6500000000000001,-2.232,0.025,-0.03699999999999992,0.006,0.0010000000000000009,0.023,0.02,6,WMT,inf,0,147.43907156700706,152.66647969252963,142.96025945477393
-0.01999999999999957,142.0,150.10000000000005,-0.16000000000000014,1.07,-2.311,0.027000000000000003,-0.040999999999999925,0.006000000000000003,0.002999999999999996,0.024,0.07,6,WMT,-350.0000000000076,0,147.43907156700706,152.66647969252963,142.96025945477393
0.4500000000000002,143.0,150.10000000000005,-0.2549999999999999,-1.55,-0.060999999999999936,0.036000000000000004,-0.06399999999999995,0.008,-0.0049999999999999975,0.022000000000000002,-0.48,6,WMT,-106.6666666666666,0,147.43907156700706,152.66647969252963,142.96025945477393
