mark_x,strikePrice,underlyingPrice,theoreticalOptionValue,timeValue,volatility,vega,delta,gamma,theta,rho,p_L,stock,stock_scale,Percent_profit,classifier,prophet_yhat,prophet_yhat_upper,prophet_yhat_lower
0.11,26.5,29.645,-0.165,-0.16,5.670000000000003,0.009000000000000001,-0.08900000000000001,0.023,-0.010000000000000002,-0.002,-0.06,3,USO,-54.54545454545454,0,23.45421448960739,27.56293710489419,19.924712439625452
0.14,27.0,29.645,-0.195,-0.12,5.548000000000003,0.009000000000000001,-0.09800000000000003,0.013999999999999999,-0.006999999999999999,-0.002,-0.08,3,USO,-57.14285714285714,0,23.45421448960739,27.56293710489419,19.924712439625452
0.18,27.5,29.645,-0.245,-0.27,6.594000000000001,0.009000000000000001,-0.108,-0.005999999999999992,-0.006000000000000003,-0.002,-0.09,3,USO,-50.0,0,23.45421448960739,27.56293710489419,19.924712439625452
0.23,28.0,29.645,-0.3,-0.23,7.763999999999998,0.009000000000000001,-0.109,-0.03899999999999998,-0.004,-0.002,-0.11,3,USO,-47.82608695652174,0,23.45421448960739,27.56293710489419,19.924712439625452
0.29000000000000004,28.5,29.645,-0.3400000000000001,-0.30000000000000004,7.785,0.007999999999999998,-0.08199999999999996,-0.086,0.0,-0.002,-0.13,3,USO,-44.82758620689654,0,23.45421448960739,27.56293710489419,19.924712439625452
0.35,29.0,29.645,-0.355,-0.36,7.270000000000002,0.006999999999999999,-0.029999999999999968,-0.125,0.0019999999999999983,-0.003,-0.14,3,USO,-40.00000000000001,0,23.45421448960739,27.56293710489419,19.924712439625452
0.39,29.5,29.645,-0.345,-0.46,6.950999999999998,0.0059999999999999975,0.03600000000000003,-0.134,0.0019999999999999983,-0.003,-0.1,3,USO,-25.64102564102565,0,23.45421448960739,27.56293710489419,19.924712439625452
0.3500000000000001,30.0,29.645,-0.28500000000000003,-0.43,5.276,0.006999999999999999,0.08599999999999998,-0.09000000000000002,0.0010000000000000009,-0.003,0.04,3,USO,11.428571428571427,0,23.45421448960739,27.56293710489419,19.924712439625452
0.27,30.5,29.645,-0.18399999999999994,-0.2,1.977000000000004,0.009000000000000001,0.09299999999999996,-0.031,0.0,-0.004,0.26,3,USO,96.29629629629628,1,23.45421448960739,27.56293710489419,19.924712439625452
0.17000000000000015,31.0,29.645,-0.14500000000000002,-0.96,1.131999999999998,0.009000000000000001,0.09099999999999996,0.0040000000000000036,-0.0019999999999999983,-0.004,0.5,3,USO,294.1176470588233,1,23.45421448960739,27.56293710489419,19.924712439625452
0.09000000000000008,31.5,29.645,-0.07000000000000027,-0.03,-3.0679999999999983,0.006999999999999999,0.05400000000000005,0.02300000000000001,0.0010000000000000009,-0.004,0.53,3,USO,588.8888888888882,1,23.45421448960739,27.56293710489419,19.924712439625452
0.0,33.5,29.645,-0.009999999999999787,-2.59,-8.613999999999997,0.004,0.03599999999999992,0.52,-0.002,-0.013,0.12,3,USO,inf,0,23.45421448960739,27.56293710489419,19.924712439625452
0.030000000000000027,122.0,131.485,-1.435,0.42,1.2119999999999962,0.035,-0.08000000000000003,-0.0019999999999999983,0.0050000000000000044,-0.009000000000000001,-0.03,4,TIF,-99.99999999999993,0,129.6681763822236,135.4778507202695,123.68235189145868
0.040000000000000036,123.0,131.485,-1.435,-0.040000000000000036,1.7340000000000018,0.035,-0.08100000000000003,-0.004,0.004999999999999978,-0.009999999999999998,-0.04,4,TIF,-99.99999999999993,0,129.6681763822236,135.4778507202695,123.68235189145868
0.05000000000000005,124.0,131.485,-1.435,0.07000000000000006,2.2589999999999932,0.035,-0.08400000000000002,-0.004,0.0040000000000000036,-0.01,-0.05,4,TIF,-99.9999999999999,0,129.6681763822236,135.4778507202695,123.68235189145868
0.08999999999999986,127.0,131.485,-1.435,-0.08999999999999986,3.887999999999998,0.036000000000000004,-0.08800000000000002,-0.010999999999999996,-0.0010000000000000009,-0.012,-0.09,4,TIF,-100.00000000000016,0,129.6681763822236,135.4778507202695,123.68235189145868
1.16,128.0,131.485,-1.435,-1.79,4.468000000000004,0.035,-0.08699999999999998,-0.016,-0.003000000000000003,-0.012,-2.17,4,TIF,-187.0689655172414,0,129.6681763822236,135.4778507202695,123.68235189145868
1.18,130.0,131.485,-1.36,-1.17,4.710000000000001,0.032,-0.07100000000000001,-0.031000000000000007,-0.0060000000000000045,-0.014,-1.12,4,TIF,-94.91525423728815,0,129.6681763822236,135.4778507202695,123.68235189145868
0.6000000000000001,134.0,131.485,-0.5070000000000006,-0.6,-11.012999999999998,0.02700000000000001,-0.01100000000000001,-0.003999999999999997,0.07799999999999999,-0.018000000000000002,0.04,4,TIF,6.666666666666665,0,129.6681763822236,135.4778507202695,123.68235189145868
1.46,135.0,131.485,-2.9100000000000006,-0.31000000000000005,29.6,0.099,0.369,0.036000000000000004,-0.151,-0.036000000000000004,0.08,4,TIF,5.479452054794521,0,129.6681763822236,135.4778507202695,123.68235189145868
0.5899999999999999,136.0,131.485,-0.5069999999999997,-0.59,-13.842,0.02600000000000001,-0.007000000000000006,-0.0020000000000000018,0.094,-0.019,-0.01,4,TIF,-1.6949152542372885,0,129.6681763822236,135.4778507202695,123.68235189145868
0.5999999999999996,137.0,131.485,-0.5079999999999991,-0.6,-15.14,0.025,-0.0050000000000000044,-0.0010000000000000009,0.101,-0.021,-0.03,4,TIF,-5.000000000000003,0,129.6681763822236,135.4778507202695,123.68235189145868
0.5999999999999996,138.0,131.485,-0.5079999999999991,-0.6,-16.380000000000006,0.025,-0.0040000000000000036,-0.0020000000000000018,0.10799999999999996,-0.022000000000000002,-0.03,4,TIF,-5.000000000000003,0,129.6681763822236,135.4778507202695,123.68235189145868
0.6000000000000005,139.0,131.485,-0.5079999999999991,-0.6,-17.570000000000007,0.025,-0.0040000000000000036,-0.0019999999999999983,0.114,-0.022000000000000002,-0.03,4,TIF,-4.999999999999996,0,129.6681763822236,135.4778507202695,123.68235189145868
0.6000000000000014,140.0,131.485,-0.5089999999999986,-0.6,-18.718,0.024,-0.003000000000000003,-0.0010000000000000009,0.12,-0.023000000000000003,-0.03,4,TIF,-4.9999999999999885,0,129.6681763822236,135.4778507202695,123.68235189145868
0.6000000000000014,141.0,131.485,-0.5089999999999986,-0.6,-19.828000000000007,0.024,-0.0020000000000000018,-0.0010000000000000009,0.125,-0.024,-0.03,4,TIF,-4.9999999999999885,0,129.6681763822236,135.4778507202695,123.68235189145868
0.12,141.0,150.10000000000005,-0.135,-0.11,-2.232,0.025,-0.036000000000000004,0.006,-0.005000000000000001,-0.003,-0.11,6,WMT,-91.66666666666669,0,147.43907156700706,152.66647969252963,142.96025945477393
0.14,142.0,150.10000000000005,-0.165,-0.13,-2.311,0.027000000000000003,-0.042,0.006000000000000003,-0.0020000000000000018,-0.004,-0.1,6,WMT,-71.42857142857143,0,147.43907156700706,152.66647969252963,142.96025945477393
0.23,143.0,150.10000000000005,-0.26,-0.2,-0.060999999999999936,0.036000000000000004,-0.065,0.008,-0.011000000000000005,-0.005,-0.17,6,WMT,-73.91304347826087,0,147.43907156700706,152.66647969252963,142.96025945477393
0.29,144.0,150.10000000000005,-0.32,-0.27,0.2289999999999992,0.03900000000000002,-0.07299999999999998,0.006999999999999999,-0.009000000000000001,-0.006999999999999999,-0.21,6,WMT,-72.41379310344827,0,147.43907156700706,152.66647969252963,142.96025945477393
0.39,145.0,150.10000000000005,-0.44,-0.4,1.2729999999999997,0.043,-0.08900000000000001,0.002999999999999996,-0.010000000000000002,-0.008,-0.28,6,WMT,-71.7948717948718,0,147.43907156700706,152.66647969252963,142.96025945477393
0.51,146.0,150.10000000000005,-0.5349999999999999,-0.53,1.336000000000002,0.043,-0.08900000000000002,-0.003999999999999997,-0.003000000000000003,-0.01,-0.35,6,WMT,-68.62745098039214,0,147.43907156700706,152.66647969252963,142.96025945477393
0.64,147.0,150.10000000000005,-0.635,-0.68,1.629999999999999,0.042,-0.08499999999999996,-0.013000000000000005,0.0020000000000000018,-0.011000000000000001,-0.39,6,WMT,-60.9375,0,147.43907156700706,152.66647969252963,142.96025945477393
0.76,148.0,150.10000000000005,-0.6999999999999998,-0.85,1.5090000000000003,0.037000000000000005,-0.067,-0.02200000000000001,0.010000000000000007,-0.012000000000000002,-0.37,6,WMT,-48.68421052631579,0,147.43907156700706,152.66647969252963,142.96025945477393
0.8600000000000001,149.0,150.10000000000005,-0.8300000000000001,-0.74,2.179000000000002,0.035,-0.043999999999999984,-0.032,0.013999999999999999,-0.014000000000000002,-0.26,6,WMT,-30.232558139534877,0,147.43907156700706,152.66647969252963,142.96025945477393
0.9099999999999996,150.0,150.10000000000005,-0.8,-1.0,1.6679999999999993,0.033,-0.007999999999999952,-0.03499999999999999,0.019000000000000003,-0.014,-0.01,6,WMT,-1.0989010989010994,0,147.43907156700706,152.66647969252963,142.96025945477393
0.73,152.5,150.10000000000005,-0.6880000000000002,-0.85,1.0450000000000017,0.037000000000000005,0.06499999999999995,-0.024,0.012999999999999998,-0.016999999999999998,0.52,6,WMT,71.23287671232877,1,147.43907156700706,152.66647969252963,142.96025945477393
0.6200000000000001,155.0,150.10000000000005,-0.5280000000000005,-0.4,0.7700000000000031,0.043,0.09199999999999996,-0.0049999999999999975,-0.0049999999999999975,-0.021,-0.02,6,WMT,-3.2258064516129026,0,147.43907156700706,152.66647969252963,142.96025945477393
0.25,157.5,150.10000000000005,-0.3069999999999995,0.8499999999999999,-0.6310000000000002,0.03900000000000002,0.07200000000000006,0.006000000000000003,-0.010000000000000002,-0.024,0.08,6,WMT,32.0,0,147.43907156700706,152.66647969252963,142.96025945477393
0.3500000000000014,160.0,150.10000000000005,-0.2029999999999994,-0.27,-1.5719999999999992,0.031000000000000007,0.050999999999999934,0.01,-0.008999999999999998,-0.022,-0.17,6,WMT,-48.571428571428385,0,147.43907156700706,152.66647969252963,142.96025945477393
-0.34999999999999964,162.5,150.10000000000005,-0.12299999999999932,-0.92,-2.325000000000003,0.036000000000000004,0.06399999999999995,0.013,-0.028,-0.031,0.45,6,WMT,-128.57142857142873,0,147.43907156700706,152.66647969252963,142.96025945477393
0.0,165.0,150.10000000000005,-0.04899999999999949,-0.5,-4.705000000000002,0.027000000000000003,0.041000000000000036,0.011,-0.019,-0.064,0.1,6,WMT,inf,0,147.43907156700706,152.66647969252963,142.96025945477393
0.19000000000000128,167.5,150.10000000000005,-0.04399999999999693,-2.16,-1.66,0.024,0.03600000000000003,0.009000000000000001,-0.019,-0.065,-0.57,6,WMT,-299.99999999999795,0,147.43907156700706,152.66647969252963,142.96025945477393
0.37999999999999895,170.0,150.10000000000005,0.0,-1.69,-7.564,0.0,0.0,0.0,0.0,0.0,-0.35,6,WMT,-92.105263157895,0,147.43907156700706,152.66647969252963,142.96025945477393
0.38000000000000256,172.5,150.10000000000005,0.0,-0.7,-7.434999999999995,0.0,0.0,0.0,0.0,0.0,-0.3,6,WMT,-78.94736842105209,0,147.43907156700706,152.66647969252963,142.96025945477393
0.4499999999999993,175.0,150.10000000000005,0.0,-0.45,-11.226999999999995,0.0,0.0,0.0,0.0,0.0,-0.22,6,WMT,-48.88888888888896,0,147.43907156700706,152.66647969252963,142.96025945477393
4.529999999999999,260.0,282.72,-6.5,-4.9,27.823,0.105,-0.17300000000000001,-0.006000000000000003,-0.212,-0.028999999999999998,-0.68,7,ULTA,-15.011037527593825,0,236.9258242043016,257.0341246714589,217.0671552132318
4.82,262.5,282.72,-7.25,-7.87,28.533,0.091,-0.147,-0.009000000000000001,-0.184,-0.03,-0.42,7,ULTA,-8.71369294605809,0,236.9258242043016,257.0341246714589,217.0671552132318
5.65,265.0,282.72,-7.3249999999999975,-5.6999999999999975,26.593000000000004,0.07799999999999999,-0.11199999999999999,-0.012,-0.14,-0.028999999999999998,-0.1,7,ULTA,-1.7699115044247788,0,236.9258242043016,257.0341246714589,217.0671552132318
6.5,267.5,282.72,-6.875,-5.43,22.492999999999995,0.068,-0.07200000000000001,-0.012,-0.08100000000000003,-0.029,-0.1,7,ULTA,-1.5384615384615383,0,236.9258242043016,257.0341246714589,217.0671552132318
6.57,270.0,282.72,-7.8,-6.4,27.061,0.064,-0.04799999999999999,-0.017,-0.11199999999999999,-0.028999999999999998,0.65,7,ULTA,9.89345509893455,0,236.9258242043016,257.0341246714589,217.0671552132318
7.4499999999999975,272.5,282.72,-8.35,-10.45,29.04600000000001,0.061,-0.0040000000000000036,-0.018000000000000002,-0.11900000000000005,-0.029,1.1,7,ULTA,14.765100671140946,0,236.9258242043016,257.0341246714589,217.0671552132318
7.880000000000001,275.0,282.72,-8.549,-7.899999999999999,29.995000000000005,0.061,0.04300000000000004,-0.019,-0.129,-0.027999999999999997,1.32,7,ULTA,16.751269035532996,0,236.9258242043016,257.0341246714589,217.0671552132318
8.47,277.5,282.72,-7.947999999999999,-11.3,27.122,0.065,0.08199999999999996,-0.016,-0.11100000000000004,-0.028000000000000004,1.93,7,ULTA,22.78630460448642,0,236.9258242043016,257.0341246714589,217.0671552132318
8.4,280.0,282.72,-7.7479999999999976,-8.7,27.862,0.07600000000000001,0.132,-0.016,-0.14200000000000002,-0.027000000000000003,2.35,7,ULTA,27.97619047619048,0,236.9258242043016,257.0341246714589,217.0671552132318
6.200000000000001,295.0,282.72,-5.4739999999999975,-6.2,28.574,0.141,0.23,0.0010000000000000009,-0.28400000000000003,-0.03,-1.55,7,ULTA,-25.0,0,236.9258242043016,257.0341246714589,217.0671552132318
0.1,43.0,45.755,-0.15,-0.09,1.184000000000001,0.013,-0.08,0.012999999999999998,-0.004,-0.002,-0.09,8,INTC,-89.99999999999999,0,47.94042188298518,50.734617197945276,45.36438614959528
0.13,43.5,45.755,-0.205,-0.11,2.448999999999998,0.013,-0.094,-0.001999999999999988,-0.004,-0.003,-0.11,8,INTC,-84.61538461538461,0,47.94042188298518,50.734617197945276,45.36438614959528
0.18,44.0,45.755,-0.26,-0.18,3.1819999999999986,0.012999999999999998,-0.09400000000000004,-0.031,-0.0010000000000000009,-0.003,-0.15,8,INTC,-83.33333333333334,0,47.94042188298518,50.734617197945276,45.36438614959528
0.25,44.5,45.755,-0.3150000000000001,-0.25,3.858999999999998,0.012,-0.07800000000000001,-0.069,0.0019999999999999983,-0.003,-0.21,8,INTC,-84.0,0,47.94042188298518,50.734617197945276,45.36438614959528
0.29999999999999993,45.0,45.755,-0.345,-0.30000000000000004,3.921999999999997,0.010999999999999996,-0.035999999999999976,-0.1,0.0040000000000000036,-0.004,-0.24,8,INTC,-80.00000000000001,0,47.94042188298518,50.734617197945276,45.36438614959528
0.35000000000000003,45.5,45.755,-0.31999999999999995,-0.36000000000000004,2.9800000000000004,0.009999999999999998,0.017000000000000015,-0.10200000000000004,0.006999999999999999,-0.003999999999999999,-0.25,8,INTC,-71.42857142857143,0,47.94042188298518,50.734617197945276,45.36438614959528
0.35,46.0,45.755,-0.31000000000000005,-0.32,3.3359999999999985,0.011000000000000005,0.06700000000000006,-0.08900000000000002,0.004,-0.003999999999999999,-0.2,8,INTC,-57.14285714285715,0,47.94042188298518,50.734617197945276,45.36438614959528
0.31999999999999995,46.5,45.755,-0.2450000000000001,-0.30000000000000004,2.0799999999999983,0.013000000000000001,0.08799999999999998,-0.046999999999999986,0.0020000000000000018,-0.004,-0.11,8,INTC,-34.37500000000001,0,47.94042188298518,50.734617197945276,45.36438614959528
0.23,47.0,45.755,-0.2,-0.24,1.8000000000000007,0.014000000000000002,0.09899999999999998,-0.014000000000000012,-0.0010000000000000009,-0.004999999999999999,0.1,8,INTC,43.47826086956522,0,47.94042188298518,50.734617197945276,45.36438614959528
0.1499999999999999,47.5,45.755,-0.16500000000000006,-0.18,2.245000000000001,0.015,0.10299999999999998,0.011999999999999995,-0.005000000000000001,-0.004,0.32,8,INTC,213.33333333333343,1,47.94042188298518,50.734617197945276,45.36438614959528
0.08999999999999986,48.0,45.755,-0.10499999999999997,-0.49,0.1460000000000008,0.012,0.07600000000000008,0.021000000000000005,-0.0040000000000000036,-0.008000000000000002,0.46,8,INTC,511.111111111112,1,47.94042188298518,50.734617197945276,45.36438614959528
0.07000000000000027,48.5,45.755,-0.07500000000000018,-0.07999999999999996,-1.5259999999999998,0.010000000000000002,0.05699999999999994,0.020000000000000004,-0.002,-0.007999999999999998,0.3,8,INTC,428.57142857142685,1,47.94042188298518,50.734617197945276,45.36438614959528
0.049999999999999815,49.0,45.755,-0.06499999999999995,-0.06,-1.6460000000000008,0.009000000000000001,0.051999999999999935,0.021000000000000005,-0.0030000000000000014,-0.007999999999999998,0.17,8,INTC,340.00000000000125,0,47.94042188298518,50.734617197945276,45.36438614959528
0.029999999999999805,49.5,45.755,-0.04499999999999993,0.13,-2.218,0.008,0.039999999999999925,0.02,-0.0029999999999999988,-0.009000000000000001,0.15,8,INTC,500.0000000000032,0,47.94042188298518,50.734617197945276,45.36438614959528
0.0600000000000005,50.0,45.755,-0.025000000000000355,-0.06,-5.277000000000001,0.006,0.025000000000000026,0.012,0.0010000000000000009,-0.009000000000000001,0.05,8,INTC,83.33333333333265,0,47.94042188298518,50.734617197945276,45.36438614959528
0.0600000000000005,50.5,45.755,-0.010000000000000677,0.03999999999999998,-8.099999999999998,0.003999999999999999,0.013000000000000013,0.007000000000000003,0.004,-0.009000000000000001,0.04,8,INTC,66.66666666666612,0,47.94042188298518,50.734617197945276,45.36438614959528
1.5599999999999998,222.5,228.945,-2.196,-1.7800000000000002,3.0189999999999984,0.04999999999999999,-0.05499999999999999,-0.020000000000000004,-0.010000000000000007,-0.026,-1.02,9,GS,-65.3846153846154,0,218.98430452704415,234.0119359614372,205.9803390693005
2.2300000000000004,235.0,228.945,-1.7960000000000012,-2.25,1.2439999999999998,0.05299999999999999,0.06900000000000006,0.0010000000000000009,-0.084,-0.036000000000000004,1.29,9,GS,57.847533632286975,1,218.98430452704415,234.0119359614372,205.9803390693005
1.7299999999999986,237.5,228.945,-1.6720000000000006,-7.2,1.0249999999999986,0.05,0.06399999999999995,0.0030000000000000014,-0.094,-0.03799999999999999,1.32,9,GS,76.30057803468216,1,218.98430452704415,234.0119359614372,205.9803390693005
1.3499999999999996,240.0,228.945,-1.5380000000000005,-1.17,-0.4639999999999986,0.041000000000000016,0.04899999999999993,0.0030000000000000014,-0.091,-0.04,1.23,9,GS,91.11111111111113,1,218.98430452704415,234.0119359614372,205.9803390693005
2.17,242.5,228.945,-1.3730000000000009,-2.18,-4.010999999999999,0.026,0.02699999999999992,0.0009999999999999992,-0.07400000000000001,-0.043,0.25,9,GS,11.52073732718894,0,218.98430452704415,234.0119359614372,205.9803390693005
1.1999999999999993,245.0,228.945,-1.3480000000000023,16.7,-4.800999999999998,0.022,0.02300000000000002,0.002,-0.075,-0.044,1.13,9,GS,94.16666666666671,1,218.98430452704415,234.0119359614372,205.9803390693005
1.3000000000000007,247.5,228.945,-1.3290000000000006,-1.29,-3.7489999999999988,0.020000000000000004,0.02200000000000002,0.002,-0.087,-0.046000000000000006,0.8,9,GS,61.538461538461505,1,218.98430452704415,234.0119359614372,205.9803390693005
1.8500000000000008,250.0,228.945,-1.309000000000001,-38.15,-4.692,0.016,0.019000000000000017,0.002,-0.08499999999999999,-0.046000000000000006,0.15,9,GS,8.108108108108102,0,218.98430452704415,234.0119359614372,205.9803390693005
0.49,61.0,64.205,-0.6799999999999999,-0.44,5.8629999999999995,0.013999999999999999,-0.010000000000000007,-0.05400000000000002,0.012999999999999998,-0.004999999999999999,-0.18,10,MU,-36.734693877551024,0,53.719029021904795,58.86187666147025,48.3992894409191
0.66,62.0,64.205,-0.611,-0.64,4.530000000000001,0.013999999999999999,0.040999999999999925,-0.049000000000000016,0.01499999999999999,-0.004999999999999999,-0.15,10,MU,-22.72727272727273,0,53.719029021904795,58.86187666147025,48.3992894409191
0.77,63.0,64.205,-0.6269999999999998,-0.73,5.591999999999999,0.016,0.08599999999999998,-0.03799999999999999,0.008000000000000007,-0.006,0.04,10,MU,5.194805194805196,0,53.719029021904795,58.86187666147025,48.3992894409191
0.8099999999999999,63.5,64.205,-0.5380000000000003,-0.7600000000000001,4.531000000000006,0.016999999999999998,0.09699999999999998,-0.027999999999999997,0.0059999999999999975,-0.006,0.19,10,MU,23.456790123456788,0,53.719029021904795,58.86187666147025,48.3992894409191
0.83,64.0,64.205,-0.43800000000000017,-0.7400000000000001,3.0410000000000044,0.017999999999999995,0.09900000000000007,-0.017,0.0050000000000000044,-0.005000000000000001,0.34,10,MU,40.96385542168675,0,53.719029021904795,58.86187666147025,48.3992894409191
0.8000000000000003,65.0,64.205,-0.3840000000000003,-0.6000000000000001,3.007999999999996,0.019,0.10399999999999998,-0.003000000000000003,-0.0010000000000000009,-0.005000000000000001,0.31,10,MU,38.74999999999999,0,53.719029021904795,58.86187666147025,48.3992894409191
0.6699999999999999,66.0,64.205,-0.29600000000000026,-0.8200000000000001,3.3149999999999977,0.020000000000000004,0.10400000000000008,0.009000000000000001,-0.009000000000000001,-0.0040000000000000036,0.12,10,MU,17.910447761194032,0,53.719029021904795,58.86187666147025,48.3992894409191
0.6400000000000001,66.5,64.205,-0.19200000000000012,-0.56,-0.08299999999999841,0.016,0.07900000000000007,0.008999999999999994,-0.003000000000000003,-0.0040000000000000036,0.03,10,MU,4.687499999999998,0,53.719029021904795,58.86187666147025,48.3992894409191
0.54,67.0,64.205,-0.1769999999999996,1.2999999999999998,-0.4489999999999981,0.016,0.07400000000000008,0.009000000000000001,-0.003000000000000003,-0.0040000000000000036,0.02,10,MU,3.7037037037037033,0,53.719029021904795,58.86187666147025,48.3992894409191
0.52,67.5,64.205,-0.06799999999999963,-0.7999999999999999,-6.233000000000002,0.011,0.041000000000000036,0.0049999999999999975,0.008999999999999998,-0.0030000000000000014,-0.04,10,MU,-7.6923076923076925,0,53.719029021904795,58.86187666147025,48.3992894409191
0.43000000000000016,68.0,64.205,-0.10300000000000063,-0.73,-2.6300000000000026,0.013,0.05699999999999994,0.008999999999999998,-0.0010000000000000009,-0.002,-0.05,10,MU,-11.627906976744182,0,53.719029021904795,58.86187666147025,48.3992894409191
0.25,70.0,64.205,-0.026999999999999247,0.4500000000000002,-5.687000000000005,0.01,0.040999999999999925,0.0019999999999999983,0.0,0.002,-0.05,10,MU,-20.0,0,53.719029021904795,58.86187666147025,48.3992894409191
1.07,260.0,270.56,-1.275,-1.1,1.884999999999998,0.09000000000000001,-0.11800000000000001,0.0010000000000000009,-0.042,-0.019,-0.79,11,HD,-73.83177570093456,0,271.4215423080921,283.3029489330513,259.59647321609134
2.22,267.5,270.56,-2.3149999999999995,-2.54,3.7910000000000004,0.065,-0.07900000000000001,-0.02,-0.017000000000000015,-0.029,-1.26,11,HD,-56.75675675675675,0,271.4215423080921,283.3029489330513,259.59647321609134
2.53,270.0,270.56,-2.3640000000000003,-2.35,3.2250000000000014,0.057999999999999996,-0.026000000000000027,-0.022,-0.008000000000000007,-0.031,-1.05,11,HD,-41.50197628458498,0,271.4215423080921,283.3029489330513,259.59647321609134
2.55,275.0,270.56,-2.228,-1.45,2.8539999999999988,0.065,0.06300000000000006,-0.012999999999999998,-0.038000000000000006,-0.035,0.71,11,HD,27.84313725490196,0,271.4215423080921,283.3029489330513,259.59647321609134
2.45,277.5,270.56,-1.953,-2.24,1.9229999999999985,0.069,0.07399999999999995,-0.006000000000000003,-0.05299999999999999,-0.03799999999999999,0.85,11,HD,34.693877551020414,0,271.4215423080921,283.3029489330513,259.59647321609134
2.0500000000000007,280.0,270.56,-1.8010000000000002,-2.15,1.6690000000000005,0.06999999999999999,0.07800000000000007,-0.0010000000000000009,-0.07,-0.041,0.65,11,HD,31.70731707317072,0,271.4215423080921,283.3029489330513,259.59647321609134
1.92,282.5,270.56,-1.6370000000000005,-1.51,0.9359999999999999,0.065,0.06900000000000006,0.0019999999999999983,-0.077,-0.044000000000000004,0.33,11,HD,17.187500000000004,0,271.4215423080921,283.3029489330513,259.59647321609134
1.4499999999999975,285.0,270.56,-1.4529999999999994,-0.8599999999999999,-0.5590000000000009,0.053000000000000005,0.051999999999999935,0.002,-0.07299999999999998,-0.04699999999999999,0.45,11,HD,31.034482758620747,0,271.4215423080921,283.3029489330513,259.59647321609134
1.7300000000000004,287.5,270.56,-1.3880000000000017,-2.04,-0.7319999999999993,0.048,0.04699999999999993,0.0030000000000000014,-0.07900000000000001,-0.049,-0.05,11,HD,-2.890173410404624,0,271.4215423080921,283.3029489330513,259.59647321609134
1.7600000000000016,290.0,270.56,-1.2880000000000005,-3.8,-2.357000000000003,0.038000000000000006,0.03399999999999992,0.0019999999999999987,-0.07200000000000001,-0.051,-0.09,11,HD,-5.113636363636358,0,271.4215423080921,283.3029489330513,259.59647321609134
0.5,74.0,78.285,-0.655,-0.5,6.458999999999996,0.02,-0.07199999999999998,-0.023,0.007000000000000006,-0.004999999999999999,-0.42,12,AMAT,-84.0,0,68.32385961076923,73.65500691516793,63.422411289610935
0.5900000000000001,75.0,78.285,-0.725,-0.69,7.278000000000002,0.019000000000000003,-0.05100000000000005,-0.03799999999999999,0.011999999999999995,-0.005,-0.48,12,AMAT,-81.35593220338981,0,68.32385961076923,73.65500691516793,63.422411289610935
0.7200000000000001,76.0,78.285,-1.145,-0.77,14.956,0.017,-0.025999999999999968,-0.07200000000000001,-0.001999999999999988,-0.006,-0.57,12,AMAT,-79.16666666666666,0,68.32385961076923,73.65500691516793,63.422411289610935
0.84,77.0,78.285,-0.6299999999999999,-0.91,5.766000000000003,0.017,0.04300000000000004,-0.049,0.022,-0.006,-0.65,12,AMAT,-77.38095238095238,0,68.32385961076923,73.65500691516793,63.422411289610935
0.96,78.0,78.285,-0.41700000000000004,-1.0,3.2590000000000003,0.019,0.08000000000000007,-0.032,0.024,-0.004999999999999999,-0.68,12,AMAT,-70.83333333333334,0,68.32385961076923,73.65500691516793,63.422411289610935
0.9500000000000002,78.5,78.285,-0.3300000000000001,-0.8899999999999999,2.4669999999999987,0.020000000000000004,0.08999999999999997,-0.021000000000000005,0.02200000000000001,-0.005000000000000001,-0.61,12,AMAT,-64.21052631578947,0,68.32385961076923,73.65500691516793,63.422411289610935
0.9500000000000002,80.0,78.285,-0.2759999999999998,0.0,3.5239999999999974,0.023,0.109,0.0010000000000000009,0.009999999999999995,-0.002,-0.36,12,AMAT,-37.89473684210525,0,68.32385961076923,73.65500691516793,63.422411289610935
0.6800000000000002,81.0,78.285,-0.2369999999999992,0.15000000000000002,4.300000000000002,0.024,0.111,0.012000000000000005,0.003000000000000003,-0.0010000000000000009,0.16,12,AMAT,23.529411764705877,0,68.32385961076923,73.65500691516793,63.422411289610935
0.5999999999999996,82.0,78.285,-0.13200000000000056,-0.27,2.8670000000000013,0.021,0.08500000000000008,0.02,0.003000000000000003,0.002,0.55,12,AMAT,91.66666666666671,1,68.32385961076923,73.65500691516793,63.422411289610935
0.5499999999999998,82.5,78.285,-0.052999999999999936,-0.55,1.2289999999999992,0.016,0.05900000000000005,0.024,0.006000000000000003,0.0030000000000000014,0.72,12,AMAT,130.90909090909096,1,68.32385961076923,73.65500691516793,63.422411289610935
0.03,103.0,107.285,-0.05,0.03,-3.266,0.016,-0.032,0.013999999999999999,0.0010000000000000009,-0.002,-0.03,13,JNK,-100.0,0,105.98672142343959,107.8360392747392,104.18313894740099
0.05,103.5,107.285,-0.075,-0.05,-2.265000000000001,0.021,-0.04700000000000002,0.020000000000000004,-0.0019999999999999983,-0.003,-0.05,13,JNK,-100.0,0,105.98672142343959,107.8360392747392,104.18313894740099
0.08,104.0,107.285,-0.075,-0.4500000000000001,-2.6530000000000005,0.022,-0.048,0.018000000000000002,0.0010000000000000009,-0.003,-0.08,13,JNK,-100.0,0,105.98672142343959,107.8360392747392,104.18313894740099
